          Index           Name           S[m]       Beta1[m]         Alfa1x       Beta2[m]          Alfa2            c11            c12            c21            c22          Dx[m]            Dxp          Dy[m]            Dyp      Q1 [2*PI]      Q2 [2*PI]
           2061      DRIFT_625        2013.41        44.8025       -2.53593        14.8588       0.929403      -0.803473       -2.71581     -0.0546731      -0.365501    -0.00852232          0.016     -0.0147078    -0.00171087        14.5126        15.5353
           2062          Q6O12        2014.52        45.4996        1.93097        14.4886      -0.583767      -0.566809       -2.20442      0.0358348      -0.116783     0.00937758      0.0159574     -0.0174541    -0.00328234        14.5165        15.5476
           2063      DRIFT_626        2015.07        43.4248         1.8743        15.1527      -0.634224       -0.54727       -1.96969      0.0358348      -0.136321      0.0180783      0.0159574     -0.0192438    -0.00328234        14.5184        15.5535
           2064          QGTTO        2015.07        43.4248        1.88298        15.1527      -0.637255      -0.546876       -1.96969      0.0359715      -0.135928      0.0180783      0.0159538     -0.0192438    -0.00328619        14.5184        15.5535
           2065      DRIFT_627        2015.97        40.1273        1.78898         16.372      -0.720586      -0.514574       -1.62966      0.0359715       -0.16823      0.0324051      0.0159538     -0.0221948    -0.00328619        14.5218        15.5626
           2066      DRIFT_627        2016.86        36.9986        1.69498        17.7411      -0.803917      -0.482271       -1.34765      0.0359715      -0.200533      0.0467318      0.0159538     -0.0251459    -0.00328619        14.5255        15.5709
           2067      DRIFT_627        2017.76        34.0388        1.60098        19.2598      -0.887249      -0.449968       -1.12366      0.0359715      -0.232836      0.0610585      0.0159538     -0.0280969    -0.00328619        14.5296        15.5787
           2068      DRIFT_627        2018.66        31.2479        1.50697        20.9281       -0.97058      -0.417665      -0.957676      0.0359715      -0.265139      0.0753852      0.0159538      -0.031048    -0.00328619         14.534        15.5858
           2069      DRIFT_627        2019.56        28.6257        1.41297        22.7461       -1.05391      -0.385362      -0.849714      0.0359715      -0.297442      0.0897119      0.0159538      -0.033999    -0.00328619        14.5387        15.5924
           2070      DRIFT_627        2020.46        26.1724        1.31897        24.7138       -1.13724      -0.353059      -0.799769      0.0359715      -0.329745       0.104039      0.0159538     -0.0369501    -0.00328619         14.544        15.5984
           2071      DRIFT_627        2021.35        23.8879        1.22497        26.8312       -1.22057      -0.320756      -0.807841      0.0359715      -0.362048       0.118365      0.0159538     -0.0399011    -0.00328619        14.5497        15.6039
           2072      DRIFT_627        2022.25        21.7722        1.13096        29.0982        -1.3039      -0.288453       -0.87393      0.0359715      -0.394351       0.132692      0.0159538     -0.0428522    -0.00328619        14.5559        15.6091
           2073      DRIFT_627        2023.15        19.8254        1.03696        31.5149       -1.38724       -0.25615      -0.998036      0.0359715      -0.426653       0.147019      0.0159538     -0.0458032    -0.00328619        14.5628        15.6138
           2074    YO12_DH6_E1        2023.15        19.8254        1.03696        31.5149       -1.38724       -0.25615      -0.998036      0.0359715      -0.426653       0.147019      0.0159538     -0.0458032    -0.00328619        14.5628        15.6138
           2075             DS         2026.1        14.6167       0.728945        40.5052       -1.66093      -0.150039       -1.81378      0.0359818      -0.532697       0.212076      0.0281609     -0.0554956    -0.00328619        14.5905        15.6269
           2076    YO12_DH6_E2         2026.1        14.6167       0.728945        40.5052       -1.66093      -0.150039       -1.81378      0.0359818      -0.532697       0.212076      0.0281609     -0.0554956    -0.00328619        14.5905        15.6269
           2077      DRIFT_628        2026.89        13.5275       0.645944        43.1951       -1.73444      -0.121533       -2.13952      0.0359818      -0.561203       0.234386      0.0281609      -0.058099    -0.00328619        14.5995        15.6299
           2078      DRIFT_628        2027.68        12.5698       0.562944        46.0015       -1.80796     -0.0930267       -2.51043      0.0359818      -0.589709       0.256696      0.0281609     -0.0607025    -0.00328619        14.6092        15.6328
           2079         SQSK12        2027.68         12.563       0.564546        45.9766       -1.80888     -0.0930015       -2.50975      0.0358184      -0.589549       0.256696       0.028173     -0.0607025    -0.00333753        14.6092        15.6328
           2080      DRIFT_629        2028.23        11.9784       0.507299        47.9773       -1.85956     -0.0734669       -2.79121      0.0358184      -0.609083       0.272061       0.028173     -0.0625227    -0.00333753        14.6163        15.6346
           2081          Q7O12        2029.16        12.0205      -0.553784         47.757        2.09043       -0.32342       -3.30112     -0.0405208      -0.861073       0.309078      0.0519632     -0.0632067      0.0018756        14.6288        15.6377
           2082      DRIFT_630        2030.14        13.2086      -0.660168         43.773        1.98039      -0.363076       -3.78849     -0.0405208      -0.821417       0.359932      0.0519632     -0.0613711      0.0018756        14.6411        15.6411
           2083      DRIFT_630        2031.12        14.6048      -0.766551        40.0045        1.87035      -0.402732       -4.19824     -0.0405208      -0.781761       0.410786      0.0519632     -0.0595355      0.0018756        14.6524        15.6448
           2084      DRIFT_630        2032.09        16.2093      -0.872935        36.4513         1.7603      -0.442388       -4.53037     -0.0405208      -0.742105        0.46164      0.0519632     -0.0576999      0.0018756        14.6625        15.6489
           2085      DRIFT_630        2033.07        18.0221      -0.979318        33.1136        1.65026      -0.482044       -4.78488     -0.0405208      -0.702449       0.512494      0.0519632     -0.0558644      0.0018756        14.6716        15.6534
           2086      DRIFT_630        2034.05         20.043        -1.0857        29.9912        1.54022        -0.5217       -4.96177     -0.0405208      -0.662793       0.563348      0.0519632     -0.0540288      0.0018756        14.6798        15.6583
           2087      DRIFT_630        2035.03        22.2722       -1.19209        27.0842        1.43018      -0.561355       -5.06104     -0.0405208      -0.623137       0.614202      0.0519632     -0.0521932      0.0018756        14.6872        15.6638
           2088      DRIFT_630        2036.01        24.7096       -1.29847        24.3926        1.32014      -0.601011        -5.0827     -0.0405208      -0.583482       0.665056      0.0519632     -0.0503577      0.0018756        14.6938        15.6698
           2089      DRIFT_630        2036.99        27.3552       -1.40485        21.9164        1.21009      -0.640667       -5.02673     -0.0405208      -0.543826        0.71591      0.0519632     -0.0485221      0.0018756        14.6998        15.6766
           2090      DRIFT_630        2037.97         30.209       -1.51124        19.6555        1.10005      -0.680323       -4.89315     -0.0405208       -0.50417       0.766764      0.0519632     -0.0466865      0.0018756        14.7052        15.6841
           2091      DRIFT_630        2038.95        33.2711       -1.61762        17.6101       0.990009      -0.719979       -4.68194     -0.0405208      -0.464514       0.817618      0.0519632     -0.0448509      0.0018756        14.7102        15.6925
           2092      DRIFT_630        2039.92        36.5414         -1.724          15.78       0.879966      -0.759635       -4.39312     -0.0405208      -0.424858       0.868473      0.0519632     -0.0430154      0.0018756        14.7146        15.7018
           2093      DRIFT_630         2040.9        40.0199       -1.83039        14.1653       0.769924      -0.799291       -4.02668     -0.0405208      -0.385202       0.919327      0.0519632     -0.0411798      0.0018756        14.7187        15.7122
           2094      DRIFT_630        2041.88        43.7067       -1.93677        12.7661       0.659882      -0.838947       -3.58262     -0.0405208      -0.345546       0.970181      0.0519632     -0.0393442      0.0018756        14.7224        15.7238
           2095      DRIFT_630        2042.86        47.6016       -2.04315        11.5822        0.54984      -0.878603       -3.06094     -0.0405208       -0.30589        1.02103      0.0519632     -0.0375087      0.0018756        14.7258        15.7366
           2096          QFB12        2043.97        47.4538        2.17195        11.5979      -0.564487      -0.631829       -2.41362      0.0419871     -0.0686629        1.02807      -0.039399     -0.0372488    -0.00140347        14.7295        15.7522
           2097      DRIFT_633        2044.52        45.1211        2.10626        12.2473      -0.626481      -0.608936       -2.11904      0.0419871     -0.0915563        1.00658      -0.039399      -0.038014    -0.00140347        14.7314        15.7594
           2098          QGTTO        2044.52        45.1211        2.11528        12.2473       -0.62893      -0.608512       -2.11904      0.0421271     -0.0911325        1.00658     -0.0396003      -0.038014    -0.00141107        14.7314        15.7594
           2099      DRIFT_634        2045.31         41.827         2.0186         13.322       -0.71973      -0.574943       -1.73351      0.0421271      -0.124702       0.975027     -0.0396003     -0.0391384    -0.00141107        14.7343        15.7694
           2100      DRIFT_634        2046.11         38.687        1.92192        14.5413       -0.81053      -0.541374       -1.40149      0.0421271      -0.158271       0.943472     -0.0396003     -0.0402628    -0.00141107        14.7374        15.7785
           2101    YO12_DH8_E1        2046.11         38.687        1.92192        14.5413       -0.81053      -0.541374       -1.40149      0.0421271      -0.158271       0.943472     -0.0396003     -0.0402628    -0.00141107        14.7374        15.7785
           2102              D        2055.55        13.1847       0.778047        40.0009       -1.88627      -0.143358       -1.54084      0.0421819      -0.556151       0.752428   -0.000867195     -0.0535843    -0.00141107        14.8061        15.8425
           2103    YO12_DH8_E2        2055.55        13.1847       0.778047        40.0009       -1.88627      -0.143358       -1.54084      0.0421819      -0.556151       0.752428   -0.000867195     -0.0535843    -0.00141107        14.8061        15.8425
           2104      DRIFT_635        2056.35         12.022       0.681023        43.0795       -1.97707      -0.109745       -1.89656      0.0421819      -0.589764       0.751737   -0.000867195     -0.0547087    -0.00141107        14.8161        15.8456
           2105      DRIFT_635        2057.14         11.014       0.583998        46.3027       -2.06787     -0.0761325       -2.30585      0.0421819      -0.623377       0.751046   -0.000867195     -0.0558331    -0.00141107        14.8272        15.8484
           2106         SQSK12        2057.14        11.0085       0.585482        46.2796       -2.06864     -0.0761135       -2.30527      0.0420176      -0.623221       0.751046   -0.000856028     -0.0558331    -0.00156128        14.8272        15.8484
           2107      DRIFT_636        2057.69        10.4063       0.518974        48.5694       -2.13083     -0.0532034       -2.61607      0.0420176      -0.646132       0.750579   -0.000856028     -0.0566844    -0.00156128        14.8353        15.8502
           2108          QDA12         2058.8        10.4182      -0.530109        48.3767        2.29854      -0.319566       -3.29515     -0.0452363      -0.917989       0.787871      0.0686141     -0.0555474     0.00359276        14.8526        15.8538
           2109      DRIFT_637        2058.93        10.5593      -0.546222        47.7765        2.28152      -0.325494        -3.3728     -0.0452363      -0.912061       0.796863      0.0686141     -0.0550765     0.00359276        14.8546        15.8543
           2110           SDMO        2059.68        11.4478      -0.638442        44.4272        2.18411      -0.359421       -3.78728     -0.0452363      -0.878134       0.848324      0.0686141      -0.052382     0.00359276        14.8654        15.8568
           2111      DRIFT_638        2060.65        12.7995      -0.757502        40.3193        2.05835      -0.403223       -4.24713     -0.0452363      -0.834332       0.914762      0.0686141     -0.0489031     0.00359276        14.8782        15.8605
           2112      DRIFT_638        2061.62        14.3817      -0.876562        36.4549        1.93258      -0.447025       -4.62215     -0.0452363       -0.79053         0.9812      0.0686141     -0.0454243     0.00359276        14.8895        15.8645
           2113      DRIFT_638        2062.58        16.1945      -0.995622        32.8341        1.80682      -0.490827       -4.91235     -0.0452363      -0.746728        1.04764      0.0686141     -0.0419455     0.00359276        14.8996         15.869
           2114      DRIFT_638        2063.55        18.2379       -1.11468        29.4568        1.68105      -0.534629       -5.11773     -0.0452363      -0.702926        1.11408      0.0686141     -0.0384666     0.00359276        14.9086        15.8739
           2115      DRIFT_638        2064.52        20.5119       -1.23374        26.3231        1.55529      -0.578431       -5.23828     -0.0452363      -0.659124        1.18052      0.0686141     -0.0349878     0.00359276        14.9166        15.8795
           2116      DRIFT_638        2065.49        23.0164        -1.3528         23.433        1.42952      -0.622233         -5.274     -0.0452363      -0.615322        1.24695      0.0686141      -0.031509     0.00359276        14.9237        15.8857
           2117      DRIFT_638        2066.46        25.7515       -1.47186        20.7863        1.30376      -0.666035       -5.22489     -0.0452363      -0.571521        1.31339      0.0686141     -0.0280301     0.00359276          14.93        15.8926
           2118      DRIFT_638        2067.43        28.7172       -1.59092        18.3833          1.178      -0.709836       -5.09096     -0.0452363      -0.527719        1.37983      0.0686141     -0.0245513     0.00359276        14.9357        15.9005
           2119    YO12_DH9_E1        2067.43        28.7172       -1.59092        18.3833          1.178      -0.709836       -5.09096     -0.0452363      -0.527719        1.37983      0.0686141     -0.0245513     0.00359276        14.9357        15.9005
           2120             DS        2070.38        39.1661       -1.95161        12.5643       0.794915      -0.843201       -4.16005     -0.0451969      -0.394116        1.60014      0.0807755     -0.0139547     0.00359276        14.9497        15.9316
           2121    YO12_DH9_E2        2070.38        39.1661       -1.95161        12.5643       0.794915      -0.843201       -4.16005     -0.0451969      -0.394116        1.60014      0.0807755     -0.0139547     0.00359276        14.9497        15.9316
           2122      DRIFT_640        2071.17        42.3354       -2.04888        11.3863       0.692018      -0.879008        -3.7759     -0.0451969      -0.358309        1.66413      0.0807755     -0.0111084     0.00359276        14.9528        15.9422
           2123      DRIFT_640        2071.96        45.6589       -2.14615        10.3714        0.58912      -0.914814       -3.33502     -0.0451969      -0.322503        1.72813      0.0807755    -0.00826211     0.00359276        14.9557        15.9538
           2124         SQSK12        2071.96         45.626       -2.14297        10.3639        0.58707      -0.914484       -3.33382     -0.0453345      -0.322387        1.72813      0.0807771    -0.00826211     0.00324713        14.9557        15.9538
           2125      DRIFT_641        2072.51        47.9993        -2.2098        9.76227       0.516327      -0.939203        -2.9975     -0.0453345      -0.297668        1.77217      0.0807771    -0.00649162     0.00324713        14.9575        15.9624
           2126             QF        2073.62        47.9887        2.21908        9.73267      -0.488767      -0.693021        -2.2713      0.0451111     -0.0594782        1.77063     -0.0835266    -0.00315982     0.00280708        14.9611        15.9809
           2127      DRIFT_642        2073.75        47.4092         2.2029        9.86297      -0.505449      -0.687109       -2.18905      0.0451111       -0.06539        1.75968     -0.0835266    -0.00279195     0.00280708        14.9616         15.983
           2128           SFMO         2074.5        44.1743        2.11031        10.6927      -0.600918      -0.653276       -1.74814      0.0451111     -0.0992234        1.69704     -0.0835266   -0.000686643     0.00280708        14.9642        15.9947
           2129      DRIFT_643        2075.13        41.5685        2.03266         11.499      -0.680978      -0.624903       -1.41751      0.0451111      -0.127596        1.64451     -0.0835266     0.00107888     0.00280708        14.9665        16.0037
           2130      DRIFT_643        2075.75        39.0605        1.95502         12.406      -0.761039       -0.59653       -1.12257      0.0451111      -0.155969        1.59197     -0.0835266      0.0028444     0.00280708         14.969        16.0121
           2131   YO12_DH10_E1        2075.75        39.0605        1.95502         12.406      -0.761039       -0.59653       -1.12257      0.0451111      -0.155969        1.59197     -0.0835266      0.0028444     0.00280708         14.969        16.0121
           2132              D        2085.19        13.1097       0.791775        38.1388       -1.96535      -0.170012      -0.987663      0.0452292      -0.582368       0.985422     -0.0449469      0.0293492     0.00280829        15.0375        16.0835
           2133   YO12_DH10_E2        2085.19        13.1097       0.791775        38.1388       -1.96535      -0.170012      -0.987663      0.0452292      -0.582368       0.985422     -0.0449469      0.0293492     0.00280829        15.0375        16.0835
           2134      DRIFT_645        2085.91        12.0438       0.703294        41.0061       -2.05625      -0.137764       -1.30466      0.0452292      -0.614616       0.953376     -0.0449469      0.0313515     0.00280829        15.0465        16.0864
           2135      DRIFT_645        2086.62         11.104       0.614813        44.0031       -2.14716      -0.105516       -1.66764      0.0452292      -0.646864       0.921329     -0.0449469      0.0333538     0.00280829        15.0563        16.0891
           2136      DRIFT_645        2087.33        10.2904       0.526332        47.1297       -2.23806     -0.0732683       -2.07661      0.0452292      -0.679112       0.889283     -0.0449469       0.035356     0.00280829        15.0669        16.0916
           2137             QD        2088.44        10.3131      -0.547513        47.1427        2.22669      -0.298595       -2.77161     -0.0463274      -0.911206       0.885505      0.0380806      0.0365833   -0.000616423        15.0844        16.0952
           2138      DRIFT_647        2088.57        10.4587      -0.564029        46.5613        2.21013      -0.304667       -2.85109     -0.0463274      -0.905135       0.890495      0.0380806      0.0365025   -0.000616423        15.0864        16.0957
           2139           SDPO        2089.32        11.3757      -0.658552        43.3172        2.11534      -0.339412       -3.27538     -0.0463274      -0.870389       0.919056      0.0380806      0.0360402   -0.000616423        15.0974        16.0983
           2140      DRIFT_648        2089.95        12.2539       -0.73782        40.7063        2.03585       -0.36855       -3.59102     -0.0463274      -0.841251       0.943007      0.0380806      0.0356525   -0.000616423        15.1059        16.1007
           2141      DRIFT_648        2090.58        13.2319      -0.817088        38.1954        1.95636      -0.397688          -3.87     -0.0463274      -0.812114       0.966958      0.0380806      0.0352648   -0.000616423        15.1137        16.1033
           2142   YO12_DH11_E1        2090.58        13.2319      -0.817088        38.1954        1.95636      -0.397688          -3.87     -0.0463274      -0.812114       0.966958      0.0380806      0.0352648   -0.000616423        15.1137        16.1033
           2143              D        2100.02        39.9049       -2.00868        12.4868       0.765023      -0.836761       -3.64499     -0.0464816      -0.374188        1.51013      0.0769956      0.0294125    -0.00062318        15.1811        16.1744
           2144   YO12_DH11_E2        2100.02        39.9049       -2.00868        12.4868       0.765023      -0.836761       -3.64499     -0.0464816      -0.374188        1.51013      0.0769956      0.0294125    -0.00062318        15.1811        16.1744
           2145      DRIFT_650        2100.74        42.8333       -2.09863        11.4605       0.674506      -0.869902       -3.29155     -0.0464816      -0.341047        1.56503      0.0769956      0.0289682    -0.00062318        15.1839        16.1839
           2146      DRIFT_650        2101.45          45.89       -2.18859        10.5632        0.58399      -0.903042       -2.89086     -0.0464816      -0.307906        1.61993      0.0769956      0.0285238    -0.00062318        15.1864        16.1942
           2147      DRIFT_650        2102.16         49.075       -2.27855        9.79498       0.493473      -0.936183       -2.44291     -0.0464816      -0.274765        1.67482      0.0769956      0.0280795    -0.00062318        15.1888        16.2054
           2148             QF        2103.27         49.105        2.25245        9.81954      -0.516346      -0.742911       -1.69322      0.0463343     -0.0877987        1.67409     -0.0783148      0.0288213     0.00197116        15.1924        16.2237
           2149      DRIFT_652         2103.4        48.5168        2.23625        9.95709       -0.53325      -0.736839       -1.60816      0.0463343     -0.0938708        1.66382     -0.0783148      0.0290797     0.00197116        15.1928        16.2258
           2150           SFPO        2104.15         45.232        2.14348        10.8295      -0.629992      -0.702088         -1.152      0.0463343      -0.128622        1.60509     -0.0783148       0.030558     0.00197116        15.1953        16.2373
           2151      DRIFT_653        2104.78        42.5846        2.06569         11.673       -0.71112      -0.672946      -0.809642      0.0463343      -0.157764        1.55583     -0.0783148      0.0317978     0.00197116        15.1976        16.2463
           2152      DRIFT_653        2105.41        40.0351         1.9879        12.6186      -0.792248      -0.643804      -0.503945      0.0463343      -0.186906        1.50657     -0.0783148      0.0330376     0.00197116           15.2        16.2545
           2153   YO12_DH12_E1        2105.41        40.0351         1.9879        12.6186      -0.792248      -0.643804      -0.503945      0.0463343      -0.186906        1.50657     -0.0783148      0.0330376     0.00197116           15.2        16.2545
           2154              D        2114.85        13.4624       0.823684        39.1215       -2.01677      -0.205301      -0.327586       0.046562      -0.625559       0.948686     -0.0398408      0.0516822      0.0019793        15.2666        16.3244
           2155   YO12_DH12_E2        2114.85        13.4624       0.823684        39.1215       -2.01677      -0.205301      -0.327586       0.046562      -0.625559       0.948686     -0.0398408      0.0516822      0.0019793        15.2666        16.3244
           2156      DRIFT_655        2115.56        12.3513       0.734791        42.0632       -2.10912      -0.172103      -0.650893       0.046562      -0.658757        0.92028     -0.0398408      0.0530934      0.0019793        15.2754        16.3272
           2157      DRIFT_655        2116.28        11.3669       0.645899        45.1366       -2.20147      -0.138905       -1.02154       0.046562      -0.691955       0.891874     -0.0398408      0.0545046      0.0019793         15.285        16.3298
           2158      DRIFT_655        2116.99        10.5092       0.557006        48.3416       -2.29382      -0.105707       -1.43953       0.046562      -0.725153       0.863468     -0.0398408      0.0559158      0.0019793        15.2954        16.3322
           2159             QD         2118.1        10.4825      -0.532146        48.3541        2.28299      -0.271979       -2.14942     -0.0466814      -0.897195       0.864056      0.0409085      0.0551737    -0.00330473        15.3126        16.3358
           2160      DRIFT_657        2118.23        10.6241      -0.548188        47.7579        2.26615      -0.278097       -2.23055     -0.0466814      -0.891077       0.869417      0.0409085      0.0547407    -0.00330473        15.3146        16.3362
           2161           SDMO        2118.98        11.5153      -0.639997         44.431         2.1698      -0.313108       -2.66403     -0.0466814      -0.856066       0.900098      0.0409085      0.0522621    -0.00330473        15.3254        16.3388
           2162      DRIFT_658        2119.61        12.3687      -0.716987        41.7524          2.089      -0.342468       -2.98706     -0.0466814      -0.826706       0.925828      0.0409085      0.0501836    -0.00330473        15.3337        16.3411
           2163      DRIFT_658        2120.24        13.3191      -0.793978        39.1755         2.0082      -0.371829       -3.27315     -0.0466814      -0.797345       0.951557      0.0409085      0.0481051    -0.00330473        15.3416        16.3436
           2164   YO12_DH13_E1        2120.24        13.3191      -0.793978        39.1755         2.0082      -0.371829       -3.27315     -0.0466814      -0.797345       0.951557      0.0409085      0.0481051    -0.00330473        15.3416        16.3436
           2165              D        2129.68        39.1885       -1.94515        12.7023       0.795667      -0.812465       -3.12791     -0.0466269      -0.356354        1.52068      0.0796479      0.0169002    -0.00330585        15.4093        16.4132
           2166   YO12_DH13_E2        2129.68        39.1885       -1.94515        12.7023       0.795667      -0.812465       -3.12791     -0.0466269      -0.356354        1.52068      0.0796479      0.0169002    -0.00330585        15.4093        16.4132
           2167      DRIFT_660        2130.39        42.0242       -2.03218         11.633       0.704001      -0.845709         -2.779     -0.0466269       -0.32311        1.57747      0.0796479      0.0145431    -0.00330585        15.4121        16.4225
           2168      DRIFT_660        2131.11        44.9841       -2.11921        10.6945       0.612335      -0.878954        -2.3827     -0.0466269      -0.289866        1.63425      0.0796479      0.0121861    -0.00330585        15.4147        16.4327
           2169      DRIFT_660        2131.82        48.0681       -2.20625        9.88667       0.520669      -0.912198       -1.93898     -0.0466269      -0.256621        1.69104      0.0796479     0.00982909    -0.00330585        15.4172        16.4437
           2170             QF        2132.93        48.0402        2.23049        9.85891      -0.494814      -0.765637        -1.1949      0.0465993      -0.114936        1.69233     -0.0773414     0.00660303    -0.00255626        15.4208         16.462
           2171      DRIFT_662        2133.06        47.4578        2.21419        9.99077      -0.511361       -0.75953       -1.11042      0.0465993      -0.121043         1.6822     -0.0773414     0.00626803    -0.00255626        15.4212        16.4641
           2172           SFMO        2133.81        44.2065        2.12091        10.8288       -0.60606      -0.724581      -0.657771      0.0465993      -0.155992        1.62419     -0.0773414     0.00435083    -0.00255626        15.4238        16.4756
           2173      DRIFT_663        2134.44        41.5878        2.04268        11.6412      -0.685475      -0.695272       -0.31859      0.0465993      -0.185301        1.57555     -0.0773414     0.00274306    -0.00255626        15.4262        16.4845
           2174      DRIFT_663        2135.07        39.0675        1.96445        12.5534       -0.76489      -0.665963     -0.0162759      0.0465993       -0.21461         1.5269     -0.0773414     0.00113529    -0.00255626        15.4287        16.4928
           2175   YO12_DH14_E1        2135.07        39.0675        1.96445        12.5534       -0.76489      -0.665963     -0.0162759      0.0465993       -0.21461         1.5269     -0.0773414     0.00113529    -0.00255626        15.4287        16.4928
           2176              D        2144.51        13.0586       0.790398        38.2136       -1.95192      -0.226139      0.0921945      0.0465431      -0.654339       0.980155     -0.0384857     -0.0229928    -0.00255468        15.4973        16.5637
           2177   YO12_DH14_E2        2144.51        13.0586       0.790398        38.2136       -1.95192      -0.226139      0.0921945      0.0465431      -0.654339       0.980155     -0.0384857     -0.0229928    -0.00255468        15.4973        16.5637
           2178      DRIFT_665        2145.22        11.9948        0.70169        41.0609       -2.04167      -0.192955      -0.236766      0.0465431      -0.687523       0.952716     -0.0384857     -0.0248142    -0.00255468        15.5064        16.5665
           2179      DRIFT_665        2145.93        11.0574       0.612982        44.0363       -2.13141       -0.15977      -0.613046      0.0465431      -0.720708       0.925276     -0.0384857     -0.0266357    -0.00255468        15.5162        16.5692
           2180      DRIFT_665        2146.65        10.2466       0.524273        47.1396       -2.22116      -0.126586       -1.03665      0.0465431      -0.753892       0.897836     -0.0384857     -0.0284571    -0.00255468        15.5269        16.5717
           2181             QD        2147.76        10.2693      -0.545441        47.1174        2.24045      -0.256602       -1.75404     -0.0478535      -0.887046       0.901783      0.0456589     -0.0297668    0.000215616        15.5444        16.5754
           2182      DRIFT_667        2147.89        10.4144      -0.561999        46.5324         2.2237      -0.262873       -1.83584     -0.0478535      -0.880775       0.907767      0.0456589     -0.0297385    0.000215616        15.5465        16.5758
           2183           SDPO        2148.64        11.3285       -0.65676        43.2687        2.12789      -0.298763       -2.27235     -0.0478535      -0.844885       0.942011      0.0456589     -0.0295768    0.000215616        15.5575        16.5785
           2184      DRIFT_668        2149.27        12.2046      -0.736227        40.6425        2.04753      -0.328861        -2.5969     -0.0478535      -0.814787       0.970728      0.0456589     -0.0294412    0.000215616         15.566        16.5809
           2185      DRIFT_668         2149.9        13.1807      -0.815693        38.1175        1.96718      -0.358958       -2.88359     -0.0478535       -0.78469       0.999445      0.0456589     -0.0293056    0.000215616        15.5739        16.5834
           2186   YO12_DH15_E1         2149.9        13.1807      -0.815693        38.1175        1.96718      -0.358958       -2.88359     -0.0478535       -0.78469       0.999445      0.0456589     -0.0293056    0.000215616        15.5739        16.5834
           2187              D        2159.34        39.8198       -2.00525        12.3497       0.761664      -0.810963         -2.635       -0.04784      -0.332615        1.61354      0.0844272     -0.0272605    0.000217599        15.6415        16.6551
           2188   YO12_DH15_E2        2159.34        39.8198       -2.00525        12.3497       0.761664      -0.810963         -2.635       -0.04784      -0.332615        1.61354      0.0844272     -0.0272605    0.000217599        15.6415        16.6551
           2189      DRIFT_670        2160.05        42.7434       -2.09516        11.3287       0.670439      -0.845073       -2.26962       -0.04784      -0.298506        1.67373      0.0844272     -0.0271054    0.000217599        15.6442        16.6647
           2190      DRIFT_670        2160.76        45.7951       -2.18506        10.4377       0.579213      -0.879182       -1.85561       -0.04784      -0.264397        1.73393      0.0844272     -0.0269502    0.000217599        15.6468        16.6751
           2191      DRIFT_670        2161.48         48.975       -2.27496        9.67677       0.487987      -0.913291       -1.39296       -0.04784      -0.230288        1.79412      0.0844272     -0.0267951    0.000217599        15.6492        16.6864
           2192             QF        2162.59        49.0088        2.24556        9.70285      -0.512278      -0.819436      -0.616908      0.0477059      -0.139426        1.79548     -0.0819971     -0.0279283    -0.00227674        15.6527         16.705
           2193      DRIFT_672        2162.72        48.4224         2.2294        9.83936      -0.529329      -0.813184      -0.528612      0.0477059      -0.145677        1.78474     -0.0819971     -0.0282267    -0.00227674        15.6531        16.7071
           2194           SFPO        2163.47        45.1476        2.13693        10.7065      -0.626911      -0.777405     -0.0548165      0.0477059      -0.181457        1.72324     -0.0819971     -0.0299342    -0.00227674        15.6557        16.7188
           2195      DRIFT_673         2164.1        42.5083        2.05939        11.5466      -0.708744        -0.7474       0.301135      0.0477059      -0.211462        1.67167     -0.0819971     -0.0313662    -0.00227674         15.658        16.7278
           2196      DRIFT_673        2164.73        39.9666        1.98184        12.4896      -0.790576      -0.717395       0.619343      0.0477059      -0.241466         1.6201     -0.0819971     -0.0327982    -0.00227674        15.6604        16.7361
           2197   YO12_DH16_E1        2164.73        39.9666        1.98184        12.4896      -0.790576      -0.717395       0.619343      0.0477059      -0.241466         1.6201     -0.0819971     -0.0327982    -0.00227674        15.6604        16.7361
           2198              D        2174.17        13.5207       0.818692        38.9942       -2.01626      -0.266822        0.85878      0.0477129      -0.692055        1.02886     -0.0432477      -0.054278    -0.00227349         15.727        16.8064
           2199   YO12_DH16_E2        2174.17        13.5207       0.818692        38.9942       -2.01626      -0.266822        0.85878      0.0477129      -0.692055        1.02886     -0.0432477      -0.054278    -0.00227349         15.727        16.8064
           2200      DRIFT_675        2174.88         12.416       0.730614        41.9354       -2.10888      -0.232803        0.53134      0.0477129      -0.726074       0.998025     -0.0432477      -0.055899    -0.00227349        15.7357        16.8093
           2201      DRIFT_675        2175.59         11.437       0.642537        45.0086        -2.2015      -0.198785       0.155392      0.0477129      -0.760092        0.96719     -0.0432477     -0.0575199    -0.00227349        15.7453        16.8119
           2202      DRIFT_675        2176.31        10.5835       0.554459        48.2139       -2.29411      -0.164766      -0.269067      0.0477129      -0.794111       0.936355     -0.0432477     -0.0591409    -0.00227349        15.7556        16.8143
           2203             QD        2177.42        10.5694      -0.541234        48.2411        2.27047      -0.222714      -0.988545     -0.0472103      -0.854684       0.936935      0.0443015     -0.0585528     0.00332378        15.7726        16.8179
           2204      DRIFT_677        2177.55        10.7133      -0.557265        47.6482        2.25375      -0.228901       -1.07055     -0.0472103      -0.848497       0.942741      0.0443015     -0.0581173     0.00332378        15.7746        16.8183
