          Index           Name          S[cm]     Beta1x[cm]         Alfa1x     Beta1y[cm]         Alfa1y    Nu1 [2*PI]      Beta2x[cm]         Alfa2x     Beta2y[cm]         Alfa2y     Nu2 [2*PI]              U        Dx [cm]            Dxp         Dy[cm]            Dyp      Q1 [2*PI]      Q2 [2*PI]        m56[m] 
           3549     DRIFT_1187         372420        1396.36      -0.689034        214.884      0.0869785      -0.377245        77.2746     -0.0385281        3845.09        1.55828      -0.123517      0.0525473        18.4608     -0.0280014       -2.40243    0.000302754        27.2689        28.7058       -7.01696
           3550     YO5_DH6_E1         372420        1396.36      -0.689034        214.884      0.0869785      -0.377245        77.2746     -0.0385281        3845.09        1.55828      -0.123517      0.0525473        18.4608     -0.0280014       -2.40243    0.000302754        27.2689        28.7058       -7.01696
           3551             DS         372715        1888.05       -0.97798        167.757      0.0728048      -0.362724        104.767     -0.0546806        3001.13        1.30316       -0.13796      0.0525473        12.0054     -0.0157719       -2.31314    0.000302754        27.2965         28.719       -7.01903
           3552     YO5_DH6_E2         372715        1888.05       -0.97798        167.757      0.0728048      -0.362724        104.767     -0.0546806        3001.13        1.30316       -0.13796      0.0525473        12.0054     -0.0157719       -2.31314    0.000302754        27.2965         28.719       -7.01903
           3553     DRIFT_1188         372805        2071.62       -1.06617        155.069      0.0684893      -0.360532        115.031     -0.0596102        2774.06        1.22548       -0.14011      0.0525473         10.589     -0.0157719       -2.28595    0.000302754        27.3033        28.7237       -7.01903
           3554     DRIFT_1188         372894        2271.03       -1.15435        143.156      0.0641738      -0.359329         126.18     -0.0645399        2560.93        1.14781      -0.141264      0.0525473         9.1727     -0.0157719       -2.25876    0.000302754        27.3096        28.7287       -7.01903
           3555     DRIFT_1188         372984        2486.27       -1.24254        132.018      0.0598583      -0.359093        138.214     -0.0694695        2361.76        1.07013      -0.141445      0.0525473        7.75635     -0.0157719       -2.23157    0.000302754        27.3153        28.7342       -7.01903
           3556     DRIFT_1188         373074        2717.35       -1.33073        121.654      0.0555428       -0.35981        151.133     -0.0743991        2176.53       0.992457      -0.140668      0.0525473        6.34001     -0.0157719       -2.20438    0.000302754        27.3205        28.7402       -7.01903
           3557     DRIFT_1188         373164        2964.28       -1.41891        112.066      0.0512273      -0.361472        164.938     -0.0793288        2005.26       0.914781      -0.138942      0.0525473        4.92367     -0.0157719        -2.1772    0.000302754        27.3253        28.7467       -7.01903
           3558     DRIFT_1188         373254        3227.04        -1.5071        103.253      0.0469118      -0.364077        179.629     -0.0842584        1847.94       0.837106      -0.136269      0.0525473        3.50733     -0.0157719       -2.15001    0.000302754        27.3296        28.7537       -7.01903
           3559     DRIFT_1188         373343        3505.63       -1.59529        95.2153      0.0425963      -0.367628        195.204     -0.0891881        1704.57        0.75943      -0.132648      0.0525473        2.09098     -0.0157719       -2.12282    0.000302754        27.3337        28.7614       -7.01903
           3560     DRIFT_1188         373433        3800.07       -1.68347        87.9524      0.0382808      -0.372128        211.666     -0.0941177        1575.15       0.681755      -0.128075      0.0525473       0.674642     -0.0157719       -2.09563    0.000302754        27.3374        28.7696       -7.01903
           3561     DRIFT_1188         373523        4110.35       -1.77166        81.4646      0.0339653      -0.377579        229.012     -0.0990473        1459.68       0.604079      -0.122551      0.0525473      -0.741701     -0.0157719       -2.06845    0.000302754        27.3408        28.7786       -7.01903
           3562          QGTTO         373523        4110.35       -1.76344        81.4646      0.0338024      -0.377579        229.012     -0.0985893        1459.68        0.60116      -0.122551      0.0525473      -0.741701     -0.0157705       -2.06845    0.000298617        27.3408        28.7786       -7.01903
           3563     DRIFT_1189         373577        4305.55        -1.8166        77.9209      0.0311895      -0.381349        239.925      -0.101561        1396.69       0.554129      -0.118737      0.0525473       -1.60159     -0.0157705       -2.05216    0.000298617        27.3428        28.7843       -7.01903
           3564           Q6O6         373688        4237.19        2.40978        79.9394     -0.0500328       -0.38949        236.186       0.134005        1434.09      -0.903282      -0.110511      0.0525473       -3.23346      -0.013364       -2.13177    -0.00174611        27.3466        28.7964       -7.01903
           3565     DRIFT_1190         373702         4174.3        2.38905        81.2621     -0.0508959       -0.39038        232.689       0.132856        1457.97      -0.918941      -0.109612      0.0525473        -3.4086      -0.013364       -2.15466    -0.00174611        27.3471        28.7978       -7.01903
           3566          Q6OT6         373777        3810.27        2.45873        89.5877     -0.0602502      -0.394904        212.442       0.136778        1608.29       -1.08782      -0.105039      0.0525473       -4.40397     -0.0131709       -2.28969    -0.00185588        27.3499        28.8051       -7.01903
           3567     DRIFT_1191         373858        3422.29        2.31049        99.8627     -0.0660539      -0.398702        190.856       0.128557        1793.84       -1.19308      -0.101193      0.0525473       -5.47544     -0.0131709       -2.44067    -0.00185588        27.3533        28.8124       -7.01903
           3568     DRIFT_1191         373939        3058.43        2.16225        111.082     -0.0718576      -0.401372        170.609       0.120335        1996.52       -1.29834     -0.0984802      0.0525473       -6.54691     -0.0131709       -2.59165    -0.00185588        27.3571        28.8189       -7.01903
           3569     YO5_DH5_E1         373939        3058.43        2.16225        111.082     -0.0718576      -0.401372        170.609       0.120335        1996.52       -1.29834     -0.0984802      0.0525473       -6.54691     -0.0131709       -2.59165    -0.00185588        27.3571        28.8189       -7.01903
           3570            D5O         374809        674.196       0.577555        290.071      -0.133913      -0.345083        37.6553      0.0324462        5234.26       -2.42386      -0.154009      0.0525473       -2.40908      0.0226839       -4.20597    -0.00185588        27.4544        28.8599       -7.01672
           3571     YO5_DH5_E2         374809        674.196       0.577555        290.071      -0.133913      -0.345083        37.6553      0.0324462        5234.26       -2.42386      -0.154009      0.0525473       -2.40908      0.0226839       -4.20597    -0.00185588        27.4544        28.8599       -7.01672
           3572     DRIFT_1193         374893         590.39       0.424878         312.96      -0.139878      -0.327369         32.938      0.0239784        5648.59       -2.53204      -0.171596      0.0525473      -0.512655      0.0226839       -4.36113    -0.00185588        27.4744        28.8622       -7.01672
           3573     DRIFT_1193         374976        532.112       0.272201        336.847      -0.145842      -0.306955        29.6367      0.0155105           6081       -2.64021      -0.191897      0.0525473        1.38377      0.0226839       -4.51629    -0.00185588         27.497        28.8643       -7.01672
           3574     DRIFT_1193         375060        499.363       0.119523        361.732      -0.151806      -0.284405        27.7512     0.00704271         6531.5       -2.74839      -0.214373      0.0525473         3.2802      0.0226839       -4.67144    -0.00185588        27.5215        28.8663       -7.01672
           3575           Q5O6         375171        550.861      -0.600274        355.707       0.204086      -0.254217         30.515     -0.0328436        6424.31        3.67863      -0.244552      0.0525473        6.02544      0.0272302       -4.62039      0.0027673        27.5542        28.8689       -7.01672
           3576     DRIFT_1195         375184        566.987      -0.630202        350.379        0.20245      -0.250991        31.3974     -0.0344927        6328.28         3.6492      -0.247783      0.0525473        6.38229      0.0272302       -4.58413      0.0027673        27.5578        28.8692       -7.01672
           3577          Q5OT6         375259        678.025      -0.853144        318.814        0.21761      -0.234568        37.4817     -0.0467867        5759.21        3.92375      -0.264254      0.0525473        8.44492      0.0277995       -4.36358     0.00311119        27.5761        28.8711       -7.01672
           3578     DRIFT_1196         375345         841.72       -1.05844        282.698       0.204149      -0.219828        46.4631     -0.0580962        5107.95        3.68149      -0.279068      0.0525473        10.8255      0.0277995       -4.09716     0.00311119        27.5932        28.8734       -7.01672
           3579     DRIFT_1196         375430        1040.58       -1.26374        248.887       0.190688      -0.208713        57.3815     -0.0694058        4498.19        3.43922      -0.290261      0.0525473         13.206      0.0277995       -3.83074     0.00311119         27.607        28.8761       -7.01672
           3580     DRIFT_1196         375516        1274.59       -1.46904        217.381       0.177227      -0.200571        70.2368     -0.0807153        3929.91        3.19695       -0.29848      0.0525473        15.5866      0.0277995       -3.56432     0.00311119        27.6182        28.8792       -7.01672
           3581     DRIFT_1196         375602        1543.77       -1.67434        188.181       0.163766      -0.194901         85.029     -0.0920249        3403.13        2.95469      -0.304221      0.0525473        17.9671      0.0277995        -3.2979     0.00311119        27.6274        28.8827       -7.01672
           3582     DRIFT_1196         375687        1848.11       -1.87964        161.286       0.150305      -0.191365        101.758      -0.103334        2917.84        2.71242      -0.307825      0.0525473        20.3477      0.0277995       -3.03148     0.00311119        27.6351        28.8868       -7.01672
           3583     DRIFT_1196         375773        2187.61       -2.08494        136.697       0.136845      -0.189765        120.424      -0.114644        2474.04        2.47016       -0.30949      0.0525473        22.7283      0.0277995       -2.76505     0.00311119        27.6415        28.8917       -7.01672
           3584           Q4O6         375954        2295.13        1.55061        126.607     -0.0758286      -0.190248        126.308      0.0854052        2293.72       -1.37972      -0.309147      0.0525473        24.2768     -0.0111261       -2.58811    -0.00111067        27.6531        28.9037       -7.01672
           3585     DRIFT_1199         375967        2255.03         1.5319        128.591      -0.076703      -0.190238          124.1      0.0843697        2329.82        -1.3956      -0.309168      0.0525473        24.1321     -0.0111261       -2.60256    -0.00111067         27.654        28.9045       -7.01672
           3586          Q4OT6         376042        2047.45        1.24206        139.564     -0.0692828      -0.189646        112.668      0.0683875        2529.53       -1.26133      -0.309825      0.0525473        23.3774    -0.00900895       -2.67706   -0.000875138        27.6593        28.9092       -7.01672
           3587     DRIFT_1200         376141        1813.35        1.12414        153.803     -0.0746428      -0.187549        99.7828      0.0618562        2788.74       -1.35866      -0.312014      0.0525473        22.4861    -0.00900895       -2.76365   -0.000875138         27.667        28.9148       -7.01672
           3588     DRIFT_1200         376240        1602.59        1.00622        169.103     -0.0800029      -0.183925        88.1896      0.0553248         3067.2         -1.456      -0.315736      0.0525473        21.5949    -0.00900895       -2.85023   -0.000875138        27.6758        28.9199       -7.01672
           3589     DRIFT_1200         376339        1415.15       0.888298        185.463     -0.0853629      -0.178685        77.8889      0.0487935        3364.93       -1.55333      -0.321082      0.0525473        20.7036    -0.00900895       -2.93681   -0.000875138        27.6857        28.9246       -7.01672
           3590     DRIFT_1200         376438        1251.06       0.770378        202.884      -0.090723      -0.171729        68.8804      0.0422621        3681.91       -1.65066      -0.328149      0.0525473        19.8123    -0.00900895       -3.02339   -0.000875138        27.6969        28.9288       -7.01672
           3591     DRIFT_1200         376537        1110.29       0.652458        221.365      -0.096083      -0.162963        61.1643      0.0357308        4018.15         -1.748      -0.337031      0.0525473         18.921    -0.00900895       -3.10997   -0.000875138        27.7096        28.9327       -7.01672
           3592     DRIFT_1200         376636        992.856       0.534538        240.907      -0.101443      -0.152318        54.7405      0.0291994        4373.65       -1.84533       -0.34779      0.0525473        18.0297    -0.00900895       -3.19655   -0.000875138        27.7238        28.9362       -7.01672
           3593     DRIFT_1200         376735        898.755       0.416618         261.51      -0.106803      -0.139796        49.6091      0.0226681        4748.41       -1.94266       -0.36042      0.0525473        17.1384    -0.00900895       -3.28313   -0.000875138        27.7396        28.9395       -7.01672
           3594     DRIFT_1200         376833        827.986       0.298698        283.173      -0.112163      -0.125509          45.77      0.0161367        5142.43          -2.04      -0.374799      0.0525473        16.2471    -0.00900895       -3.36971   -0.000875138         27.757        28.9425       -7.01672
           3595     DRIFT_1200         376932         780.55       0.180777        305.897      -0.117523      -0.109721        43.2232      0.0096054        5555.71       -2.13733      -0.390653      0.0525473        15.3558    -0.00900895       -3.45629   -0.000875138        27.7756        28.9453       -7.01672
           3596     DRIFT_1200         377031        756.446      0.0628572        329.681      -0.122883      -0.092863        41.9688     0.00307406        5988.25       -2.23466      -0.407542      0.0525473        14.4646    -0.00900895       -3.54287   -0.000875138         27.795        28.9479       -7.01672
           3597     DRIFT_1200         377130        755.675      -0.055063        354.526      -0.128243     -0.0755007        42.0067    -0.00345729        6440.04         -2.332      -0.424896      0.0525473        13.5733    -0.00900895       -3.62945   -0.000875138        27.8148        28.9503       -7.01672
           3598     DRIFT_1200         377229        778.237      -0.172983        380.431      -0.133603     -0.0582514        43.3369    -0.00998863         6911.1       -2.42933        -0.4421      0.0525473         12.682    -0.00900895       -3.71603   -0.000875138        27.8343        28.9526       -7.01672
           3599     DRIFT_1200         377328        824.131      -0.290903        407.397      -0.138963     -0.0416823        45.9595       -0.01652        7401.41       -2.52667      -0.458595      0.0525473        11.7907    -0.00900895       -3.80261   -0.000875138         27.853        28.9546       -7.01672
           3600     DRIFT_1200         377427        893.357      -0.408823        435.424      -0.144323     -0.0262256        49.8745     -0.0230513        7910.99         -2.624      -0.473962      0.0525473        10.8994    -0.00900895       -3.88919   -0.000875138        27.8704        28.9566       -7.01672
           3601     DRIFT_1200         377526        985.916      -0.526744        464.511      -0.149683     -0.0121429        55.0817     -0.0295827        8439.82       -2.72133      -0.487948      0.0525473        10.0081    -0.00900895       -3.97577   -0.000875138        27.8863        28.9584       -7.01672
           3602     DRIFT_1200         377625        1101.81      -0.644664        494.659      -0.155043    0.000463982        61.5813      -0.036114        8987.91       -2.81867        0.49954      0.0525473        9.11683    -0.00900895       -4.06235   -0.000875138        27.9006        28.9601       -7.01672
           3603     DRIFT_1200         377724        1241.03      -0.762584        525.867      -0.160403      0.0116132        69.3733     -0.0426454        9555.26         -2.916       0.488477      0.0525473        8.22554    -0.00900895       -4.14893   -0.000875138        27.9134        28.9617       -7.01672
           3604     DRIFT_1200         377823        1403.59      -0.880504        558.136      -0.165763      0.0213989        78.4576     -0.0491767        10141.9       -3.01333       0.478768      0.0525473        7.33425    -0.00900895       -4.23552   -0.000875138        27.9247        28.9633       -7.01672
           3605     DRIFT_1200         377922        1589.48      -0.998424        591.465      -0.171123      0.0299533        88.8342      -0.055708        10747.7       -3.11067        0.47028      0.0525473        6.44297    -0.00900895        -4.3221   -0.000875138        27.9347        28.9647       -7.01672
           3606     DRIFT_1200         378021         1798.7       -1.11634        625.855      -0.176484      0.0374209        100.503     -0.0622394        11372.9         -3.208       0.462868      0.0525473        5.55168    -0.00900895       -4.40868   -0.000875138        27.9436         28.966       -7.01672
           3607     DRIFT_1200         378120        2031.25       -1.23426        661.306      -0.181844      0.0439427        113.464     -0.0687707        12017.3       -3.30533       0.456393      0.0525473        4.66039    -0.00900895       -4.49526   -0.000875138        27.9514        28.9673       -7.01672
           3608     DRIFT_1200         378219        2287.14       -1.35218        697.817      -0.187204      0.0496482        127.718     -0.0753021        12680.9       -3.40267       0.450727      0.0525473         3.7691    -0.00900895       -4.58184   -0.000875138        27.9583        28.9685       -7.01672
           3609     DRIFT_1200         378317        2566.36       -1.47011        735.389      -0.192564      0.0546524        143.264     -0.0818334        13363.8           -3.5       0.445754      0.0525473        2.87782    -0.00900895       -4.66842   -0.000875138        27.9644        28.9697       -7.01672
           3610     DRIFT_1200         378416        2868.91       -1.58803        774.021      -0.197924      0.0590548        160.102     -0.0883648          14066       -3.59733       0.441378      0.0525473        1.98653    -0.00900895         -4.755   -0.000875138        27.9699        28.9707       -7.01672
           3611     DRIFT_1200         378515         3194.8       -1.70595        813.714      -0.203284      0.0629407        178.233     -0.0948961        14787.4       -3.69467       0.437514      0.0525473        1.09524    -0.00900895       -4.84158   -0.000875138        27.9749        28.9718       -7.01672
           3612     DRIFT_1200         378614        3544.01       -1.82387        854.467      -0.208644      0.0663825        197.656      -0.101427        15528.1         -3.792       0.434089      0.0525473       0.203953    -0.00900895       -4.92816   -0.000875138        27.9793        28.9728       -7.01672
           3613     DRIFT_1200         378713        3916.56       -1.94179        896.281      -0.214004      0.0694418        218.371      -0.107959          16288       -3.88933       0.431045      0.0525473      -0.687334    -0.00900895       -5.01474   -0.000875138        27.9833        28.9737       -7.01672
           3614     DRIFT_1200         378812        4312.44       -2.05971        939.156      -0.219364      0.0721702        240.379       -0.11449        17067.2       -3.98667       0.428328      0.0525473       -1.57862    -0.00900895       -5.10132   -0.000875138        27.9869        28.9746       -7.01672
           3615     DRIFT_1200         378911        4731.66       -2.17763        983.091      -0.224724       0.074612        263.679      -0.121021        17865.7         -4.084       0.425895      0.0525473       -2.46991    -0.00900895        -5.1879   -0.000875138        27.9902        28.9755       -7.01672
           3616     DRIFT_1200         379010        5174.21       -2.29555        1028.09      -0.230084      0.0768042        288.271      -0.127553        18683.4       -4.18133       0.423711      0.0525473        -3.3612    -0.00900895       -5.27448   -0.000875138        27.9933        28.9763       -7.01672
           3617     DRIFT_1200         379109        5640.08       -2.41347        1074.14      -0.235444      0.0787785        314.156      -0.134084        19520.4       -4.27867       0.421742      0.0525473       -4.25248    -0.00900895       -5.36106   -0.000875138         27.996        28.9771       -7.01672
           3618     DRIFT_1200         379208         6129.3       -2.53139        1121.26      -0.240804       0.080562        341.333      -0.140616        20376.6         -4.376       0.419963      0.0525473       -5.14377    -0.00900895       -5.44764   -0.000875138        27.9986        28.9778       -7.01672
           3619     DRIFT_1200         379307        6641.84       -2.64931        1169.44      -0.246164      0.0821777        369.802      -0.147147        21252.1       -4.47333       0.418351      0.0525473       -6.03506    -0.00900895       -5.53422   -0.000875138        28.0009        28.9785       -7.01672
           3620     DRIFT_1200         379406        7177.72       -2.76723        1218.68      -0.251524      0.0836453        399.564      -0.153678        22146.9       -4.57067       0.416887      0.0525473       -6.92635    -0.00900895        -5.6208   -0.000875138        28.0031        28.9792       -7.01672
           3621     DRIFT_1200         379505        7736.93       -2.88515        1268.97      -0.256884      0.0849819        430.618       -0.16021        23060.9         -4.668       0.415552      0.0525473       -7.81763    -0.00900895       -5.70739   -0.000875138        28.0051        28.9799       -7.01672
           3622     DRIFT_1200         379604        8319.47       -3.00307        1320.33      -0.262244      0.0862022        462.965      -0.166741        23994.2       -4.76533       0.414333      0.0525473       -8.70892    -0.00900895       -5.79397   -0.000875138        28.0069        28.9805       -7.01672
           3623     DRIFT_1200         379703        8925.35       -3.12099        1372.75      -0.267604      0.0873189        496.603      -0.173272        24946.7       -4.86267       0.413217      0.0525473       -9.60021    -0.00900895       -5.88055   -0.000875138        28.0086        28.9811       -7.01672
           3624     DRIFT_1200         379801        9554.55       -3.23891        1426.23      -0.272964      0.0883431        531.534      -0.179804        25918.5          -4.96       0.412193      0.0525473       -10.4915    -0.00900895       -5.96713   -0.000875138        28.0103        28.9817       -7.01672
           3625           Q3O6         380012        13706.7        -18.098        1207.36        1.22954      0.0899386        762.326       -1.00616        21940.8        22.3444       0.410596      0.0525473        -13.756     -0.0226988        -5.4362     0.00582805        28.0131         28.983       -7.01672
           3626     DRIFT_1208         380105        17281.7       -20.3273        989.437        1.11283      0.0901383        961.073       -1.13005        17980.4        20.2235       0.410394      0.0525473       -15.8679     -0.0226988       -4.89398     0.00582805        28.0141        28.9837       -7.01672
           3627     DRIFT_1208         380198        21271.5       -22.5566        793.226       0.996126      0.0899917        1182.87       -1.25394        14414.7        18.1026       0.410535      0.0525473       -17.9797     -0.0226988       -4.35176     0.00582805        28.0148        28.9845       -7.01672
           3628           Q2O6         380537        22082.4        20.6996        594.009      -0.288332      0.0875189        1227.72        1.15124        10793.8       -5.23815       0.412978      0.0525473       -19.4223      0.0146512       -3.62753    -0.00133172        28.0169        28.9891       -7.01672
           3629     DRIFT_1210         380621        18748.5        19.0696        643.368      -0.300454       0.087006        1042.31        1.06055        11690.5       -5.45822       0.413483      0.0525473        -18.194      0.0146512       -3.73917    -0.00133172        28.0175        28.9902       -7.01672
           3630     DRIFT_1210         380704        15687.9        17.4396        694.759      -0.312577      0.0866945        872.092       0.969866        12624.1       -5.67829       0.413789      0.0525473       -16.9658      0.0146512       -3.85081    -0.00133172        28.0183        28.9913       -7.01672
           3631           Q1O6         380848        12610.9        4.76494        701.643       0.266673      0.0865779         700.94       0.265243        12748.8        4.84697       0.413896      0.0525473       -15.8287     0.00129783       -3.81304     0.00185109        28.0198        28.9929       -7.01672
           3632     DRIFT_1212         380912        12015.8        4.64659        668.339       0.260016      0.0865802        667.813       0.258647        12143.5          4.726       0.413889      0.0525473       -15.7466     0.00129783       -3.69599     0.00185109        28.0206        28.9937       -7.01672
           3633     DRIFT_1212         380975        11435.7        4.52825        635.877       0.253358      0.0865824         635.52       0.252051        11553.5        4.60502       0.413882      0.0525473       -15.6645     0.00129783       -3.57894     0.00185109        28.0214        28.9945       -7.01672
           3634     YO5_DH0_E1         380975        11435.7        4.52825        635.877       0.253358      0.0865824         635.52       0.252051        11553.5        4.60502       0.413882      0.0525473       -15.6645     0.00129783       -3.57894     0.00185109        28.0214        28.9945       -7.01672
           3635         D0PM05         381334        8424.23        3.86191        467.581        0.21557      0.0865914        467.916       0.214913        8494.43        3.91839       0.413841      0.0525473       -12.4716       0.016495       -2.91459     0.00185109        28.0269             29       -7.01505
           3636     YO5_DH0_E2         381334        8424.23        3.86191        467.581        0.21557      0.0865914        467.916       0.214913        8494.43        3.91839       0.413841      0.0525473       -12.4716       0.016495       -2.91459     0.00185109        28.0269             29       -7.01505
           3637     DRIFT_1214         381421        7762.13        3.69751        430.627       0.206348      0.0865923        431.071        0.20575        7822.71        3.75082        0.41383      0.0525473       -11.0269       0.016495       -2.75246     0.00185109        28.0286        29.0016       -7.01505
           3638     DRIFT_1214         381509        7128.83        3.53312        395.288       0.197126      0.0865923        395.832       0.196588        7180.35        3.58325       0.413819      0.0525473       -9.58211       0.016495       -2.59033     0.00185109        28.0303        29.0034       -7.01505
           3639     DRIFT_1214         381597        6524.32        3.36872        361.565       0.187904      0.0865914        362.198       0.187425        6567.34        3.41568       0.413808      0.0525473       -8.13738       0.016495        -2.4282     0.00185109        28.0323        29.0053       -7.01505
           3640     DRIFT_1214         381684        5948.61        3.20432        329.457       0.178682       0.086589        330.169       0.178263        5983.69        3.24811       0.413797      0.0525473       -6.69264       0.016495       -2.26607     0.00185109        28.0344        29.0074       -7.01505
           3641     DRIFT_1214         381772         5401.7        3.03993        298.964        0.16946       0.086585        299.744       0.169101        5429.38        3.08054       0.413786      0.0525473        -5.2479       0.016495       -2.10394     0.00185109        28.0367        29.0097       -7.01505
           3642     DRIFT_1214         381859        4883.59        2.87553        270.087       0.160238      0.0865787        270.925       0.159938        4904.43        2.91298       0.413775      0.0525473       -3.80317       0.016495       -1.94181     0.00185109        28.0393        29.0123       -7.01505
           3643     DRIFT_1214         381947        4394.28        2.71113        242.826       0.151016      0.0865694        243.711       0.150776        4408.84        2.74541       0.413764      0.0525473       -2.35843       0.016495       -1.77968     0.00185109        28.0422        29.0151       -7.01505
           3644     DRIFT_1214         382034        3933.76        2.54674         217.18       0.141794      0.0865563        218.102       0.141613        3942.59        2.57784       0.413755      0.0525473      -0.913692       0.016495       -1.61755     0.00185109        28.0453        29.0183       -7.01505
           3645       ERDXMP05         382034        3933.76        2.54296         217.18       0.142003      0.0865563        218.102       0.141404        3942.59        2.58163       0.413755      0.0525473      -0.913692      0.0164942       -1.61755     0.00185265        28.0453        29.0183       -7.01505
           3646      G5_DHX_E1         382034        3933.76        2.54163         217.18       0.142076      0.0865563        218.102        0.14133        3942.59        2.58296       0.413755      0.0525473      -0.913692      0.0164938       -1.61755     0.00185319        28.0453        29.0183       -7.01505
           3647         DXMP05         382405        2307.94        1.85169        126.503        0.10298      0.0864022        127.729       0.102877        2293.96        1.87256       0.413769      0.0525473        1.69984    -0.00236788      -0.931829     0.00185319        28.0639        29.0369        -7.0144
           3648          TEMPD         382405        2307.94        1.85169        126.503        0.10298      0.0864022        127.729       0.102877        2293.96        1.87256       0.413769      0.0525473        1.69984    -0.00236788      -0.931829     0.00185319        28.0639        29.0369        -7.0144
           3649      G5_DHX_E2         382405        2307.94        1.85169        126.503        0.10298      0.0864022        127.729       0.102877        2293.96        1.87256       0.413769      0.0525473        1.69984    -0.00236788      -0.931829     0.00185319        28.0639        29.0369        -7.0144
           3650          DTEMP         382414        2271.83        1.83332        124.495       0.101945      0.0863945        125.723       0.101853        2257.44        1.85374       0.413771      0.0525473        1.67664    -0.00236788      -0.913668     0.00185319        28.0645        29.0375        -7.0144
           3651          DTEMP         382424        2236.07        1.81495        122.507       0.100909      0.0863865        123.736       0.100829        2221.29        1.83493       0.413774      0.0525473        1.65343    -0.00236788      -0.895506     0.00185319        28.0652        29.0382        -7.0144
           3652          DTEMP         382434        2200.68        1.79658        120.539      0.0998739      0.0863782         121.77      0.0998049        2185.51        1.81611       0.413777      0.0525473        1.63023    -0.00236788      -0.877345     0.00185319        28.0659        29.0389        -7.0144
           3653          DTEMP         382444        2165.65        1.77821        118.592      0.0988384      0.0863696        119.824       0.098781         2150.1         1.7973        0.41378      0.0525473        1.60702    -0.00236788      -0.859184     0.00185319        28.0665        29.0395        -7.0144
           3654          DTEMP         382454        2130.98        1.75984        116.665       0.097803      0.0863608        117.898      0.0977571        2115.06        1.77848       0.413784      0.0525473        1.58382    -0.00236788      -0.841022     0.00185319        28.0672        29.0402        -7.0144
           3655          DTEMP         382463        2096.66        1.74147        114.758      0.0967675      0.0863515        115.992      0.0967332        2080.38        1.75967       0.413787      0.0525473        1.56061    -0.00236788      -0.822861     0.00185319        28.0679        29.0409        -7.0144
           3656          DTEMP         382473        2062.71         1.7231        112.872      0.0957321       0.086342        114.106      0.0957094        2046.08        1.74085       0.413791      0.0525473        1.53741    -0.00236788        -0.8047     0.00185319        28.0686        29.0417        -7.0144
           3657          DTEMP         382483        2029.12        1.70473        111.006      0.0946966      0.0863321         112.24      0.0946855        2012.14        1.72204       0.413795      0.0525473         1.5142    -0.00236788      -0.786539     0.00185319        28.0694        29.0424        -7.0144
           3658          DTEMP         382493        1995.88        1.68635         109.16      0.0936612      0.0863219        110.394      0.0936616        1978.57        1.70322         0.4138      0.0525473          1.491    -0.00236788      -0.768377     0.00185319        28.0701        29.0431        -7.0144
           3659          DTEMP         382503        1963.01        1.66798        107.334      0.0926257      0.0863113        108.569      0.0926377        1945.37        1.68441       0.413804      0.0525473        1.46779    -0.00236788      -0.750216     0.00185319        28.0708        29.0439        -7.0144
           3660          DTEMP         382512         1930.5        1.64961        105.529      0.0915903      0.0863003        106.763      0.0916138        1912.54        1.66559       0.413809      0.0525473        1.44459    -0.00236788      -0.732055     0.00185319        28.0716        29.0446        -7.0144
           3661          DTEMP         382522        1898.35        1.63124        103.744      0.0905548      0.0862889        104.977        0.09059        1880.08        1.64678       0.413814      0.0525473        1.42138    -0.00236788      -0.713893     0.00185319        28.0724        29.0454        -7.0144
           3662          DTEMP         382532        1866.55        1.61287        101.979      0.0895194      0.0862772        103.212      0.0895661        1847.99        1.62796        0.41382      0.0525473        1.39818    -0.00236788      -0.695732     0.00185319        28.0732        29.0462        -7.0144
           3663          DTEMP         382542        1835.12         1.5945        100.235      0.0884839       0.086265        101.466      0.0885422        1816.27        1.60915       0.413825      0.0525473        1.37497    -0.00236788      -0.677571     0.00185319         28.074         29.047        -7.0144
           3664          DTEMP         382552        1804.05        1.57613        98.5104      0.0874485      0.0862523         99.741      0.0875183        1784.91        1.59033       0.413831      0.0525473        1.35177    -0.00236788      -0.659409     0.00185319        28.0748        29.0478        -7.0144
           3665          DTEMP         382561        1773.34        1.55776        96.8065       0.086413      0.0862393        98.0356      0.0864945        1753.93        1.57152       0.413838      0.0525473        1.32856    -0.00236788      -0.641248     0.00185319        28.0756        29.0487        -7.0144
           3666          DTEMP         382571        1742.99        1.53939         95.123      0.0853775      0.0862257        96.3504      0.0854706        1723.31         1.5527       0.413844      0.0525473        1.30536    -0.00236788      -0.623087     0.00185319        28.0764        29.0495        -7.0144
           3667          DTEMP         382581        1712.99        1.52102        93.4597      0.0843421      0.0862117        94.6852      0.0844467        1693.06        1.53389       0.413852      0.0525473        1.28215    -0.00236788      -0.604926     0.00185319        28.0773        29.0504        -7.0144
           3668          DTEMP         382591        1683.36        1.50264        91.8168      0.0833066      0.0861972        93.0401      0.0834228        1663.18        1.51507       0.413859      0.0525473        1.25895    -0.00236788      -0.586764     0.00185319        28.0782        29.0513        -7.0144
           3669          DTEMP         382601        1654.09        1.48427        90.1941      0.0822712      0.0861822         91.415      0.0823989        1633.67        1.49626       0.413867      0.0525473        1.23574    -0.00236788      -0.568603     0.00185319         28.079        29.0522        -7.0144
